 
"Synallaxis brachyura","Slaty Spinetail","Synallaxe ardoisé","Passeriformes","Furnariidae","Furnariinae","","","","","","",
"Synallaxis erythrothorax","Rufous-breasted Spinetail","Synallaxe à poitrine rousse","Passeriformes","Furnariidae","Furnariinae","","","","","","",
"Cranioleuca erythrops","Red-faced Spinetail","Synallaxe à face rouge","Passeriformes","Furnariidae","Furnariinae","","","","","","",
"Cranioleuca vulpina","Rusty-backed Spinetail","Synallaxe renard","Passeriformes","Furnariidae","Furnariinae","","","","","","",
"Xenerpestes minlosi","Double-banded Graytail","Queue-grise des feuilles","Passeriformes","Furnariidae","Furnariinae","","","","","","",
"Premnoplex brunnescens","Spotted Barbtail","Anabasitte tachetée","Passeriformes","Furnariidae","Furnariinae","","","","","","",
"Margarornis bellulus","Beautiful Treerunner","Anabasitte superbe","Passeriformes","Furnariidae","Furnariinae","","","","","","",
"Margarornis rubiginosus","Ruddy Treerunner","Anabasitte rousse","Passeriformes","Furnariidae","Furnariinae","","","","","","",
"Pseudocolaptes lawrencii","Buffy Tuftedcheek","Anabate chamois","Passeriformes","Furnariidae","Furnariinae","","","","","","",
"Hyloctistes subulatus","Striped Woodhaunter","Anabate forestier","Passeriformes","Furnariidae","Furnariinae","","","","","","",
"Syndactyla subalaris","Lineated Foliage-gleaner","Anabate vergeté","Passeriformes","Furnariidae","Furnariinae","","","","","","",
"Anabacerthia variegaticeps","Scaly-throated Foliage-gleaner","Anabate à lunettes","Passeriformes","Furnariidae","Furnariinae","","","","","","",
"Philydor fuscipenne","Slaty-winged Foliage-gleaner","Anabate à ailes sombres","Passeriformes","Furnariidae","Furnariinae","","","","","","",
"Philydor rufum","Buff-fronted Foliage-gleaner","Anabate roux","Passeriformes","Furnariidae","Furnariinae","","","","","","",
"Automolus ochrolaemus","Buff-throated Foliage-gleaner","Anabate à gorge fauve","Passeriformes","Furnariidae","Furnariinae","","","","","","",
"Automolus rubiginosus","Ruddy Foliage-gleaner","Anabate rubigineux","Passeriformes","Furnariidae","Furnariinae","","","","","","",
"Thripadectes rufobrunneus","Streak-breasted Treehunter","Anabate des ravins","Passeriformes","Furnariidae","Furnariinae","","","","","","",
"Xenops minutus","Plain Xenops","Sittine brune","Passeriformes","Furnariidae","Furnariinae","","","","","","",
"Xenops rutilans","Streaked Xenops","Sittine striée","Passeriformes","Furnariidae","Furnariinae","","","","","","",
"Lochmias nematura","Sharp-tailed Streamcreeper","Picerthie de Saint-Hilaire","Passeriformes","Furnariidae","Furnariinae","","","","","","",
"Dendrocincla fuliginosa","Plain-brown Woodcreeper","Grimpar enfumé","Passeriformes","Furnariidae","Dendrocolaptinae","","","","","","",
"Dendrocincla anabatina","Tawny-winged Woodcreeper","Grimpar à ailes rousses","Passeriformes","Furnariidae","Dendrocolaptinae","","","","","","",
"Dendrocincla homochroa","Ruddy Woodcreeper","Grimpar roux","Passeriformes","Furnariidae","Dendrocolaptinae","","","","","","",
"Sittasomus griseicapillus","Olivaceous Woodcreeper","Grimpar fauvette","Passeriformes","Furnariidae","Dendrocolaptinae","","","","","","",
"Deconychura longicauda","Long-tailed Woodcreeper","Grimpar à longue queue","Passeriformes","Furnariidae","Dendrocolaptinae","","","","","","",
"Glyphorynchus spirurus","Wedge-billed Woodcreeper","Grimpar bec-en-coin","Passeriformes","Furnariidae","Dendrocolaptinae","","","","","","",
"Xiphocolaptes promeropirhynchus","Strong-billed Woodcreeper","Grimpar géant","Passeriformes","Furnariidae","Dendrocolaptinae","","","","","","",
"Dendrocolaptes sanctithomae","Northern Barred-Woodcreeper","Grimpar vermiculé","Passeriformes","Furnariidae","Dendrocolaptinae","","","","","","",
"Dendrocolaptes picumnus","Black-banded Woodcreeper","Grimpar varié","Passeriformes","Furnariidae","Dendrocolaptinae","","","","","","",
"Xiphorhynchus picus","Straight-billed Woodcreeper","Grimpar talapiot","Passeriformes","Furnariidae","Dendrocolaptinae","","","","","","",
"Xiphorhynchus susurrans","Cocoa Woodcreeper","Grimpar cacao","Passeriformes","Furnariidae","Dendrocolaptinae","","","","","","",
"Xiphorhynchus flavigaster","Ivory-billed Woodcreeper","Grimpar à bec ivoire","Passeriformes","Furnariidae","Dendrocolaptinae","","","","","","",
"Xiphorhynchus lachrymosus","Black-striped Woodcreeper","Grimpar maillé","Passeriformes","Furnariidae","Dendrocolaptinae","","","","","","",
"Xiphorhynchus erythropygius","Spotted Woodcreeper","Grimpar tacheté","Passeriformes","Furnariidae","Dendrocolaptinae","","","","","","",
"Lepidocolaptes leucogaster","White-striped Woodcreeper","Grimpar givré","Passeriformes","Furnariidae","Dendrocolaptinae","","","","","","",
"Lepidocolaptes souleyetii","Streak-headed Woodcreeper","Grimpar de Souleyet","Passeriformes","Furnariidae","Dendrocolaptinae","","","","","","",
"Lepidocolaptes affinis","Spot-crowned Woodcreeper","Grimpar moucheté","Passeriformes","Furnariidae","Dendrocolaptinae","","","","","","",
"Campylorhamphus trochilirostris","Red-billed Scythebill","Grimpar à bec rouge","Passeriformes","Furnariidae","Dendrocolaptinae","","","","","","",
"Campylorhamphus pusillus","Brown-billed Scythebill","Grimpar à bec brun","Passeriformes","Furnariidae","Dendrocolaptinae","","","","","","",
"Cymbilaimus lineatus","Fasciated Antshrike","Batara fascié","Passeriformes","Thamnophilidae","","","","","","","",
"Taraba major","Great Antshrike","Grand Batara","Passeriformes","Thamnophilidae","","","","","","","",
"Thamnophilus doliatus","Barred Antshrike","Batara rayé","Passeriformes","Thamnophilidae","","","","","","","",
"Thamnophilus nigriceps","Black Antshrike","Batara noir","Passeriformes","Thamnophilidae","","","","","","","",
"Thamnophilus bridgesi","Black-hooded Antshrike","Batara capucin","Passeriformes","Thamnophilidae","","","","","","","",
"Thamnophilus atrinucha","Western Slaty-Antshrike","Batara à nuque noire","Passeriformes","Thamnophilidae","","","","","","","",
"Xenornis setifrons","Spiny-faced Antshrike","Batara masqué","Passeriformes","Thamnophilidae","","","","","","","",
"Thamnistes anabatinus","Russet Antshrike","Batara rousset","Passeriformes","Thamnophilidae","","","","","","","",
"Dysithamnus mentalis","Plain Antvireo","Batara gorgeret","Passeriformes","Thamnophilidae","","","","","","","",
"Dysithamnus striaticeps","Streak-crowned Antvireo","Batara strié","Passeriformes","Thamnophilidae","","","","","","","",
"Dysithamnus puncticeps","Spot-crowned Antvireo","Batara ponctué","Passeriformes","Thamnophilidae","","","","","","","",
"Myrmotherula ignota","Moustached Antwren","Myrmidon de Griscom","Passeriformes","Thamnophilidae","","","","","","","",
"Myrmotherula pacifica","Pacific Antwren","Myrmidon du Pacifique","Passeriformes","Thamnophilidae","","","","","","","",
"Myrmotherula axillaris","White-flanked Antwren","Myrmidon à flancs blancs","Passeriformes","Thamnophilidae","","","","","","","",
"Myrmotherula schisticolor","Slaty Antwren","Myrmidon ardoisé","Passeriformes","Thamnophilidae","","","","","","","",
"Epinecrophylla fulviventris","Checker-throated Antwren","Myrmidon fauve","Passeriformes","Thamnophilidae","","","","","","","",
"Herpsilochmus rufimarginatus","Rufous-winged Antwren","Grisin à ailes rousses","Passeriformes","Thamnophilidae","","","","","","","",
"Microrhopias quixensis","Dot-winged Antwren","Grisin étoilé","Passeriformes","Thamnophilidae","","","","","","","",
"Formicivora grisea","White-fringed Antwren","Grisin de Cayenne","Passeriformes","Thamnophilidae","","","","","","","",
"Terenura callinota","Rufous-rumped Antwren","Grisin à croupion roux","Passeriformes","Thamnophilidae","","","","","","","",
"Cercomacra tyrannina","Dusky Antbird","Grisin sombre","Passeriformes","Thamnophilidae","","","","","","","",
"Cercomacra nigricans","Jet Antbird","Grisin de jais","Passeriformes","Thamnophilidae","","","","","","","",
"Gymnocichla nudiceps","Bare-crowned Antbird","Alapi à tête nue","Passeriformes","Thamnophilidae","","","","","","","",
"Myrmeciza longipes","White-bellied Antbird","Alapi à ventre blanc","Passeriformes","Thamnophilidae","","","","","","","",
"Myrmeciza exsul","Chestnut-backed Antbird","Alapi à dos roux","Passeriformes","Thamnophilidae","","","","","","","",
"Myrmeciza laemosticta","Dull-mantled Antbird","Alapi tabac","Passeriformes","Thamnophilidae","","","","","","","",
"Myrmeciza immaculata","Immaculate Antbird","Alapi immaculé","Passeriformes","Thamnophilidae","","","","","","","",
"Hylophylax naevioides","Spotted Antbird","Fourmilier grivelé","Passeriformes","Thamnophilidae","","","","","","","",
"Myrmornis torquata","Wing-banded Antbird","Palicour de Cayenne","Passeriformes","Thamnophilidae","","","","","","","",
"Gymnopithys leucaspis","Bicolored Antbird","Fourmilier à joues blanches","Passeriformes","Thamnophilidae","","","","","","","",
"Phaenostictus mcleannani","Ocellated Antbird","Fourmilier ocellé","Passeriformes","Thamnophilidae","","","","","","","",
"Formicarius analis","Black-faced Antthrush","Tétéma coq-de-bois","Passeriformes","Formicariidae","","","","","","","",
"Formicarius nigricapillus","Black-headed Antthrush","Tétéma à tête noire","Passeriformes","Formicariidae","","","","","","","",
"Formicarius rufipectus","Rufous-breasted Antthrush","Tétéma à poitrine rousse","Passeriformes","Formicariidae","","","","","","","",
"Pittasoma michleri","Black-crowned Antpitta","Pittasome à tête noire","Passeriformes","Conopophagidae","","","","","","","",
"Grallaria guatimalensis","Scaled Antpitta","Grallaire écaillée","Passeriformes","Grallariidae","","","","","","","",
"Hylopezus perspicillatus","Streak-chested Antpitta","Grallaire à lunettes","Passeriformes","Grallariidae","","","","","","","",
"Hylopezus dives","Thicket Antpitta","Grallaire buissonnière","Passeriformes","Grallariidae","","","","","","","",
"Grallaricula flavirostris","Ochre-breasted Antpitta","Grallaire ocrée","Passeriformes","Grallariidae","","","","","","","",
"Scytalopus panamensis","Tacarcuna Tapaculo","Mérulaxe du Panama","Passeriformes","Rhinocryptidae","","","","","","","",
"Scytalopus chocoensis","Choco Tapaculo","Mérulaxe du Choco","Passeriformes","Rhinocryptidae","","","","","","","",
"Scytalopus argentifrons","Silvery-fronted Tapaculo","Mérulaxe argenté","Passeriformes","Rhinocryptidae","","","","","","","",
"Ornithion semiflavum","Yellow-bellied Tyrannulet","Tyranneau à ventre jaune","Passeriformes","Tyrannidae","Elaeniinae","","","","","","",
"Ornithion brunneicapillus","Brown-capped Tyrannulet","Tyranneau à tête brune","Passeriformes","Tyrannidae","Elaeniinae","","","","","","",
"Camptostoma imberbe","Northern Beardless-Tyrannulet","Tyranneau imberbe","Passeriformes","Tyrannidae","Elaeniinae","","","","","","",
"Camptostoma obsoletum","Southern Beardless-Tyrannulet","Tyranneau passegris","Passeriformes","Tyrannidae","Elaeniinae","","","","","","",
"Phaeomyias murina","Mouse-colored Tyrannulet","Tyranneau souris","Passeriformes","Tyrannidae","Elaeniinae","","","","","","",
"Nesotriccus ridgwayi","Cocos Flycatcher","Tyranneau de Cocos","Passeriformes","Tyrannidae","Elaeniinae","","","","","","",
"Capsiempis flaveola","Yellow Tyrannulet","Tyranneau flavéole","Passeriformes","Tyrannidae","Elaeniinae","","","","","","",
"Tyrannulus elatus","Yellow-crowned Tyrannulet","Tyranneau roitelet","Passeriformes","Tyrannidae","Elaeniinae","","","","","","",
"Myiopagis gaimardii","Forest Elaenia","Élénie de Gaimard","Passeriformes","Tyrannidae","Elaeniinae","","","","","","",
"Myiopagis caniceps","Gray Elaenia","Élénie grise","Passeriformes","Tyrannidae","Elaeniinae","","","","","","",
"Myiopagis cotta","Jamaican Elaenia","Élénie de la Jamaïque","Passeriformes","Tyrannidae","Elaeniinae","","","","","","",
"Myiopagis viridicata","Greenish Elaenia","Élénie verdâtre","Passeriformes","Tyrannidae","Elaeniinae","","","","","","",
"Elaenia martinica","Caribbean Elaenia","Élénie siffleuse","Passeriformes","Tyrannidae","Elaeniinae","","","","","","",
"Elaenia flavogaster","Yellow-bellied Elaenia","Élénie à ventre jaune","Passeriformes","Tyrannidae","Elaeniinae","","","","","","",
"Elaenia albiceps","White-crested Elaenia","Élénie à cimier blanc","Passeriformes","Tyrannidae","Elaeniinae","","","","","A","",
"Elaenia chiriquensis","Lesser Elaenia","Élénie menue","Passeriformes","Tyrannidae","Elaeniinae","","","","","","",
"Elaenia frantzii","Mountain Elaenia","Élénie montagnarde","Passeriformes","Tyrannidae","Elaeniinae","","","","","","",
"Elaenia fallax","Greater Antillean Elaenia","Élénie sara","Passeriformes","Tyrannidae","Elaeniinae","","","","","","",
"Serpophaga cinerea","Torrent Tyrannulet","Tyranneau des torrents","Passeriformes","Tyrannidae","Elaeniinae","","","","","","",
"Mionectes olivaceus","Olive-striped Flycatcher","Pipromorphe olive","Passeriformes","Tyrannidae","Elaeniinae","","","","","","",
"Mionectes oleagineus","Ochre-bellied Flycatcher","Pipromorphe roussâtre","Passeriformes","Tyrannidae","Elaeniinae","","","","","","",
"Leptopogon amaurocephalus","Sepia-capped Flycatcher","Pipromorphe à tête brune","Passeriformes","Tyrannidae","Elaeniinae","","","","","","",
"Leptopogon superciliaris","Slaty-capped Flycatcher","Pipromorphe à tête grise","Passeriformes","Tyrannidae","Elaeniinae","","","","","","",
"Phylloscartes flavovirens","Yellow-green Tyrannulet","Tyranneau jaune-vert","Passeriformes","Tyrannidae","Elaeniinae","","","","","","",
"Phylloscartes superciliaris","Rufous-browed Tyrannulet","Tyranneau à sourcils roux","Passeriformes","Tyrannidae","Elaeniinae","","","","","","",
"Phyllomyias burmeisteri","Rough-legged Tyrannulet","Tyranneau pattu","Passeriformes","Tyrannidae","Elaeniinae","","","","","","",
"Phyllomyias griseiceps","Sooty-headed Tyrannulet","Tyranneau nain","Passeriformes","Tyrannidae","Elaeniinae","","","","","","",
"Zimmerius vilissimus","Paltry Tyrannulet","Tyranneau gobemoucheron","Passeriformes","Tyrannidae","Elaeniinae","","","","","","",
"Sublegatus arenarum","Northern Scrub-Flycatcher","Tyranneau des palétuviers","Passeriformes","Tyrannidae","Elaeniinae","","","","","","",
"Pseudotriccus pelzelni","Bronze-olive Pygmy-Tyrant","Tyranneau bronzé","Passeriformes","Tyrannidae","Elaeniinae","","","","","","",
"Myiornis atricapillus","Black-capped Pygmy-Tyrant","Microtyran à calotte noire","Passeriformes","Tyrannidae","Platyrinchinae","","","","","","",
"Lophotriccus pileatus","Scale-crested Pygmy-Tyrant","Microtyran chevelu","Passeriformes","Tyrannidae","Platyrinchinae","","","","","","",
"Lophotriccus pilaris","Pale-eyed Pygmy-Tyrant","Microtyran coiffé","Passeriformes","Tyrannidae","Platyrinchinae","","","","","","",
"Oncostoma cinereigulare","Northern Bentbill","Tyranneau à bec courbe","Passeriformes","Tyrannidae","Platyrinchinae","","","","","","",
"Oncostoma olivaceum","Southern Bentbill","Tyranneau de Lawrence","Passeriformes","Tyrannidae","Platyrinchinae","","","","","","",
"Poecilotriccus sylvia","Slate-headed Tody-Flycatcher","Todirostre de Desmarest","Passeriformes","Tyrannidae","Platyrinchinae","","","","","","",
"Todirostrum cinereum","Common Tody-Flycatcher","Todirostre familier","Passeriformes","Tyrannidae","Platyrinchinae","","","","","","",
"Todirostrum nigriceps","Black-headed Tody-Flycatcher","Todirostre à tête noire","Passeriformes","Tyrannidae","Platyrinchinae","","","","","","",
"Cnipodectes subbrunneus","Brownish Twistwing","Platyrhynque brun","Passeriformes","Tyrannidae","Platyrinchinae","","","","","","",
"Rhynchocyclus brevirostris","Eye-ringed Flatbill","Platyrhynque à bec court","Passeriformes","Tyrannidae","Platyrinchinae","","","","","","",
"Rhynchocyclus olivaceus","Olivaceous Flatbill","Platyrhynque olivâtre","Passeriformes","Tyrannidae","Platyrinchinae","","","","","","",
"Tolmomyias sulphurescens","Yellow-olive Flycatcher","Platyrhynque jaune-olive","Passeriformes","Tyrannidae","Platyrinchinae","","","","","","",
"Tolmomyias assimilis","Yellow-margined Flycatcher","Platyrhynque à miroir","Passeriformes","Tyrannidae","Platyrinchinae","","","","","","",
"Tolmomyias flaviventris","Yellow-breasted Flycatcher","Platyrhynque à poitrine jaune","Passeriformes","Tyrannidae","Platyrinchinae","","","","","","",
"Platyrinchus cancrominus","Stub-tailed Spadebill","Platyrhynque à queue courte","Passeriformes","Tyrannidae","Platyrinchinae","","","","","","",
"Platyrinchus mystaceus","White-throated Spadebill","Platyrhynque à moustaches","Passeriformes","Tyrannidae","Platyrinchinae","","","","","","",
"Platyrinchus coronatus","Golden-crowned Spadebill","Platyrhynque à tête d'or","Passeriformes","Tyrannidae","Platyrinchinae","","","","","","",
"Onychorhynchus coronatus","Royal Flycatcher","Moucherolle royal","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Terenotriccus erythrurus","Ruddy-tailed Flycatcher","Moucherolle rougequeue","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Myiobius villosus","Tawny-breasted Flycatcher","Moucherolle hérissé","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Myiobius sulphureipygius","Sulphur-rumped Flycatcher","Moucherolle à croupion jaune","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Myiobius atricaudus","Black-tailed Flycatcher","Moucherolle à queue noire","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Myiophobus fasciatus","Bran-colored Flycatcher","Moucherolle fascié","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Lathrotriccus euleri","Euler's Flycatcher","Moucherolle d'Euler","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Aphanotriccus capitalis","Tawny-chested Flycatcher","Moucherolle à poitrine fauve","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Aphanotriccus audax","Black-billed Flycatcher","Moucherolle à bec noir","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Xenotriccus callizonus","Belted Flycatcher","Moucherolle ceinturé","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Xenotriccus mexicanus","Pileated Flycatcher","Moucherolle aztèque","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Mitrephanes phaeocercus","Tufted Flycatcher","Moucherolle huppé","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Contopus cooperi","Olive-sided Flycatcher","Moucherolle à côtés olive","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Contopus pertinax","Greater Pewee","Moucherolle de Coues","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Contopus lugubris","Dark Pewee","Moucherolle ombré","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Contopus ochraceus","Ochraceous Pewee","Moucherolle ocré","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Contopus sordidulus","Western Wood-Pewee","Pioui de l'Ouest","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Contopus virens","Eastern Wood-Pewee","Pioui de l'Est","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Contopus cinereus","Tropical Pewee","Moucherolle cendré","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Contopus caribaeus","Cuban Pewee","Moucherolle tête-fou","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Contopus pallidus","Jamaican Pewee","Moucherolle de la Jamaïque","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Contopus hispaniolensis","Hispaniolan Pewee","Moucherolle d'Hispaniola","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Contopus latirostris","Lesser Antillean Pewee","Moucherolle gobemouche","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Empidonax flaviventris","Yellow-bellied Flycatcher","Moucherolle à ventre jaune","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Empidonax virescens","Acadian Flycatcher","Moucherolle vert","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Empidonax alnorum","Alder Flycatcher","Moucherolle des aulnes","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Empidonax traillii","Willow Flycatcher","Moucherolle des saules","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Empidonax albigularis","White-throated Flycatcher","Moucherolle à gorge blanche","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Empidonax minimus","Least Flycatcher","Moucherolle tchébec","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Empidonax hammondii","Hammond's Flycatcher","Moucherolle de Hammond","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Empidonax wrightii","Gray Flycatcher","Moucherolle gris","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Empidonax oberholseri","Dusky Flycatcher","Moucherolle sombre","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Empidonax affinis","Pine Flycatcher","Moucherolle des pins","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Empidonax difficilis","Pacific-slope Flycatcher","Moucherolle côtier","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Empidonax occidentalis","Cordilleran Flycatcher","Moucherolle des ravins","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Empidonax flavescens","Yellowish Flycatcher","Moucherolle jaunâtre","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Empidonax fulvifrons","Buff-breasted Flycatcher","Moucherolle beige","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Empidonax atriceps","Black-capped Flycatcher","Moucherolle à tête noire","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Sayornis nigricans","Black Phoebe","Moucherolle noir","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Sayornis phoebe","Eastern Phoebe","Moucherolle phébi","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Sayornis saya","Say's Phoebe","Moucherolle à ventre roux","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Pyrocephalus rubinus","Vermilion Flycatcher","Moucherolle vermillon","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Fluvicola pica","Pied Water-Tyrant","Moucherolle pie","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Colonia colonus","Long-tailed Tyrant","Moucherolle à longs brins","Passeriformes","Tyrannidae","Fluvicolinae","","","","","","",
"Machetornis rixosa","Cattle Tyrant","Moucherolle querelleur","Passeriformes","Tyrannidae","Fluvicolinae","","","","","A","",
"Attila spadiceus","Bright-rumped Attila","Attila à croupion jaune","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Sirystes sibilator","Sirystes","Tyran siffleur","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Rhytipterna holerythra","Rufous Mourner","Tyran plaintif","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Myiarchus yucatanensis","Yucatan Flycatcher","Tyran du Yucatan","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Myiarchus barbirostris","Sad Flycatcher","Tyran triste","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Myiarchus tuberculifer","Dusky-capped Flycatcher","Tyran olivâtre","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Myiarchus panamensis","Panama Flycatcher","Tyran du Panama","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Myiarchus cinerascens","Ash-throated Flycatcher","Tyran à gorge cendrée","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Myiarchus nuttingi","Nutting's Flycatcher","Tyran de Nutting","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Myiarchus crinitus","Great Crested Flycatcher","Tyran huppé","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Myiarchus tyrannulus","Brown-crested Flycatcher","Tyran de Wied","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Myiarchus nugator","Grenada Flycatcher","Tyran bavard","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Myiarchus validus","Rufous-tailed Flycatcher","Tyran à queue rousse","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Myiarchus sagrae","La Sagra's Flycatcher","Tyran de La Sagra","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Myiarchus stolidus","Stolid Flycatcher","Tyran grosse-tête","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Myiarchus antillarum","Puerto Rican Flycatcher","Tyran de Porto Rico","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Myiarchus oberi","Lesser Antillean Flycatcher","Tyran janeau","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Deltarhynchus flammulatus","Flammulated Flycatcher","Tyran flammé","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Pitangus lictor","Lesser Kiskadee","Tyran licteur","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Pitangus sulphuratus","Great Kiskadee","Tyran quiquivi","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Megarynchus pitangua","Boat-billed Flycatcher","Tyran pitangua","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Myiozetetes cayanensis","Rusty-margined Flycatcher","Tyran de Cayenne","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Myiozetetes similis","Social Flycatcher","Tyran sociable","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Myiozetetes granadensis","Gray-capped Flycatcher","Tyran à tête grise","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Conopias albovittatus","White-ringed Flycatcher","Tyran diadème","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Myiodynastes hemichrysus","Golden-bellied Flycatcher","Tyran à ventre d'or","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Myiodynastes chrysocephalus","Golden-crowned Flycatcher","Tyran à casque d'or","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Myiodynastes maculatus","Streaked Flycatcher","Tyran audacieux","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Myiodynastes luteiventris","Sulphur-bellied Flycatcher","Tyran tigré","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Legatus leucophaius","Piratic Flycatcher","Tyran pirate","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Empidonomus varius","Variegated Flycatcher","Tyran tacheté","Passeriformes","Tyrannidae","Tyranninae","","","","","A","",
"Empidonomus aurantioatrocristatus","Crowned Slaty Flycatcher","Tyran oriflamme","Passeriformes","Tyrannidae","Tyranninae","","","","","A","",
"Tyrannus melancholicus","Tropical Kingbird","Tyran mélancolique","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Tyrannus couchii","Couch's Kingbird","Tyran de Couch","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Tyrannus vociferans","Cassin's Kingbird","Tyran de Cassin","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Tyrannus crassirostris","Thick-billed Kingbird","Tyran à bec épais","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Tyrannus verticalis","Western Kingbird","Tyran de l'Ouest","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Tyrannus tyrannus","Eastern Kingbird","Tyran tritri","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Tyrannus dominicensis","Gray Kingbird","Tyran gris","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Tyrannus caudifasciatus","Loggerhead Kingbird","Tyran tête-police","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Tyrannus cubensis","Giant Kingbird","Tyran géant","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Tyrannus forficatus","Scissor-tailed Flycatcher","Tyran à longue queue","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Tyrannus savana","Fork-tailed Flycatcher","Tyran des savanes","Passeriformes","Tyrannidae","Tyranninae","","","","","","",
"Schiffornis turdina","Thrush-like Schiffornis","Antriade turdoïde","Passeriformes","Tyrannidae","Genera Incertae Sedis (Tyrannidae)","","","","","","",
